original_material_code,cpse,source_system,original_description,material_type,material_group,commodity_class,material,material_grade,standard,nominal_size,size_unit,pressure_class,pressure_unit,schedule,thickness,thickness_unit,voltage,voltage_unit,temperature_rating,temperature_unit,thread_type,face_type,connection_type,outer_diameter,outer_diameter_unit,cross_section,cross_section_unit,cores,length,length_unit,weight,weight_unit,manufacturer,manufacturer_part_number,canonical_uom,criticality,source_type,source_record_id,source_file,source_row,ingestion_timestamp,processing_version
,,iocl.com,Membrane performance evaluation test facility (release of balance 10% payment after installation and commissioning),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos,,REAL_PUBLIC_SOURCE,M000304,cpse_material_corpus.csv,303,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Metering Skid Ph-III(Nos),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000305,cpse_material_corpus.csv,304,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Metering Skid(Nos),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000306,cpse_material_corpus.csv,305,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Metering skid assembly (consisiting of Filtration, Metering and Pressure Reduction units) of various sizes for providing connectivity to CGD Entities from Gas pipelines and augmentation of existing",,,Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000307,cpse_material_corpus.csv,306,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Metering skid assembly (consisiting of Filtration, Metering and Pressure Reduction units) of various sizes for providing connectivity to CGD Entities from Gas pipelines and augmentation of existing facilities (Nos)",,,Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000308,cpse_material_corpus.csv,307,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Micro Reactor Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,REAL_PUBLIC_SOURCE,M000309,cpse_material_corpus.csv,308,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Micro Scale Reactor Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000310,cpse_material_corpus.csv,309,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Micro distillation apparatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000311,cpse_material_corpus.csv,310,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Micro scale reactor unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000312,cpse_material_corpus.csv,311,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Micropipettes,,,Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000313,cpse_material_corpus.csv,312,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Mini Flash point tester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000314,cpse_material_corpus.csv,313,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Misc Spares /Car (sensors / connectors / cables etc),,,Cable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000315,cpse_material_corpus.csv,314,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Misc. fire fighting equipment (Nos),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000316,cpse_material_corpus.csv,315,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Miscellaneous items (including FR approved project),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOT,,REAL_PUBLIC_SOURCE,M000317,cpse_material_corpus.csv,316,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Mixed Butylated Phenol Antioxidant (ST4064) - used in blending in many lubricants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000318,cpse_material_corpus.csv,317,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Mixers & Agitators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000319,cpse_material_corpus.csv,318,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Molecular Modeling Software & hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000320,cpse_material_corpus.csv,319,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Molecular sieves-desiccant (sodium-potassium- alumino silicate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000321,cpse_material_corpus.csv,320,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Molecular sieves-desiccant (sodium-potassium-alumino silicate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000322,cpse_material_corpus.csv,321,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Mooring Bridle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000323,cpse_material_corpus.csv,322,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Motor Spares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lot,,REAL_PUBLIC_SOURCE,M000324,cpse_material_corpus.csv,323,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Motorized Ball / Gate / Butterfly Valves,,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EA,,REAL_PUBLIC_SOURCE,M000325,cpse_material_corpus.csv,324,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Mounded Bullet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000326,cpse_material_corpus.csv,325,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Muffle furnace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos,,REAL_PUBLIC_SOURCE,M000327,cpse_material_corpus.csv,326,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Multi-Purpose Fixed Bed Reactor Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000328,cpse_material_corpus.csv,327,2026-09-19T00:42:48.205395,1.0
,,iocl.com,N/S Analyser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000329,cpse_material_corpus.csv,328,2026-09-19T00:42:48.205395,1.0
,,iocl.com,NRPL Mainline pumping unit Replacement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000330,cpse_material_corpus.csv,329,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Nanometals and Metal oxide Synthesis Facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lot,,REAL_PUBLIC_SOURCE,M000331,cpse_material_corpus.csv,330,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Natural gas and bio-CNG reforming based hydrogen infrastructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000332,cpse_material_corpus.csv,331,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Non-Aromatic catalyst batch mineral oil (MINERAL OIL ) - used for diluting Donor in order to have better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000333,cpse_material_corpus.csv,332,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Non-Aromatic catalyst batch mineral oil (MINERAL OIL ) - used for diluting Donor in order to have better accuracy of the flow measure and also used for flushi ng in TEAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000334,cpse_material_corpus.csv,333,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Non-Aromatic catalyst batch mineral oil (MINERAL OIL ) - used for diluting Donor in order to have better accuracy of the flow measure and also used for flushi ng in TEAL area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000335,cpse_material_corpus.csv,334,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Non-Aromatic catalyst batch mineral oil (MINERAL OIL ) - used for diluting Donor in order to have better accuracy of the flow measure and also used for flushing in TEAL area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000336,cpse_material_corpus.csv,335,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Off the shelf ""Online e-Modules on Leadership Competencies""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000337,cpse_material_corpus.csv,336,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Oil foaming bath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000338,cpse_material_corpus.csv,337,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Online PSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos,,REAL_PUBLIC_SOURCE,M000339,cpse_material_corpus.csv,338,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Optical brightener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000340,cpse_material_corpus.csv,339,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Other Marine Spares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000341,cpse_material_corpus.csv,340,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Other pilot plant spares like spares of pumps, compressors, heaters, valves, tubing, etc",,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lot,,REAL_PUBLIC_SOURCE,M000342,cpse_material_corpus.csv,341,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Over head stirrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000343,cpse_material_corpus.csv,342,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Overhead Digital Stirrers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000344,cpse_material_corpus.csv,343,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Oxidation Stability analyzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000345,cpse_material_corpus.csv,344,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Oxygen Analyser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000346,cpse_material_corpus.csv,345,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PEM fuel cell stack tests station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000347,cpse_material_corpus.csv,346,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PEM fuel cell system test station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000348,cpse_material_corpus.csv,347,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PEM fuel single cell station along with utilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000349,cpse_material_corpus.csv,348,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"PEPQ (Phosphorous trichloride, reaction products with 1,1- biphenyl and 2,4-bis(1,1- dimethylethyl)phenol) (secondary antioxidant)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000350,cpse_material_corpus.csv,349,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"PEPQ (Phosphorous trichloride, reaction products with 1,1-biphenyl and 2,4- bis(1,1- dimethylethyl)phenol) (secondary antioxidant)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000351,cpse_material_corpus.csv,350,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PG/Pelargonic acid/ C8- C10 fatty acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000352,cpse_material_corpus.csv,351,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PIB of higher molecular wt.(ST 56032/ST 56036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000353,cpse_material_corpus.csv,352,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PMCC flash point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000354,cpse_material_corpus.csv,353,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"PP Catalyst. A composition of Magnesium Chloride and 1,2 Benzenedicarboxylic acid, 1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000355,cpse_material_corpus.csv,354,2026-09-19T00:42:48.205395,1.0
,,iocl.com,PPA (Polymer Processing Additive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000356,cpse_material_corpus.csv,355,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Package Items (HVAC, ETP, Refrigeration ,Cooling Tower, DI Guard, Chlorine Injection, Chemical Injection, Side Stream Filter, Ehylene BOG, TEG Barelling, Flare, Communication Mgmt Sytem, Nitrogen Cooling System, Control Monitoring System, Ambience Air Monitoring system, PCK metering Skid, Cathodic Protection System, FDAS system, CCTV,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOT,,REAL_PUBLIC_SOURCE,M000357,cpse_material_corpus.csv,356,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Package Items(HVAC,ETP,Refigeration,Co oling Tower,DI Guard,Chlorine Injection,Chemical Injection,Side Stream Filter,Ehylene BOG,TEG Barelling,Flare,Communication Mgmt Sytem,Nitrogen Cooling System,Control Monitoring System,Ambience Air Monitoring system,PCK metering Skid,Cathodic Protectin System,FDAS system,CCTV,Custody Transfer Metering Skid,Clean Agent System)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOT,,REAL_PUBLIC_SOURCE,M000358,cpse_material_corpus.csv,357,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Package Items(HVAC,ETP,Refigeration,Cooling Tower,DI Guard,Chlorine Injection,Chemical Injection,Side Stream Filter,Ehylene BOG,TEG Barelling,Flare,Communication Mgmt Sytem,Nitrogen Cooling System,Control Monitoring System,Ambience Air Monitoring system,PCK metering Skid,Cathodic Protectin System,FDAS system,CCTV,Custody Transfer Metering Skid,Clean Agent System)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOT,,REAL_PUBLIC_SOURCE,M000359,cpse_material_corpus.csv,358,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Particle Size Analyzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000360,cpse_material_corpus.csv,359,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Particle size analyzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,REAL_PUBLIC_SOURCE,M000361,cpse_material_corpus.csv,360,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Peroxide-101 (2, 5 Dimethyl-2,5-di (tert- butyl-peroxy) henaxe)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000362,cpse_material_corpus.csv,361,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Peroxide-101 (2, 5 Dimethyl-2,5-di (tert-butyl- peroxy) henaxe)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000363,cpse_material_corpus.csv,362,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pig Launcher & Pig Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000364,cpse_material_corpus.csv,363,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Pilot plant spares like spares of check valves, weigh scales, PLC cards, etc",,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lot,,REAL_PUBLIC_SOURCE,M000365,cpse_material_corpus.csv,364,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Pilot plant spares of level controllers, chillers, pressure gauges, etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000366,cpse_material_corpus.csv,365,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pipe & Pipe Fittings,,,Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lot,,REAL_PUBLIC_SOURCE,M000367,cpse_material_corpus.csv,366,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pipe (km),,,Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000368,cpse_material_corpus.csv,367,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pipeline,,,Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000369,cpse_material_corpus.csv,368,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Planetary Mixer & Vibrating table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,REAL_PUBLIC_SOURCE,M000370,cpse_material_corpus.csv,369,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Planetary centrifugal mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000371,cpse_material_corpus.csv,370,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Plant Lift (Hazardous area & Flameproof),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,REAL_PUBLIC_SOURCE,M000372,cpse_material_corpus.csv,371,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pour point bath apparatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000373,cpse_material_corpus.csv,372,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pressure / Temp Transmitters/Gauges in Nos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000374,cpse_material_corpus.csv,373,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pressure Regulators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000375,cpse_material_corpus.csv,374,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Primary Reference Fuel (PRF) {ISO-Octane & n heptane},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg,,REAL_PUBLIC_SOURCE,M000376,cpse_material_corpus.csv,375,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Printer Cartridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000377,cpse_material_corpus.csv,376,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Propylene drying and CO2 removal bed for PP unit (Fixed bed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000378,cpse_material_corpus.csv,377,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Pump Spares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lot,,REAL_PUBLIC_SOURCE,M000379,cpse_material_corpus.csv,378,2026-09-19T00:42:48.205395,1.0
,,iocl.com,RSSOT analyzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000380,cpse_material_corpus.csv,379,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Rancimat apparatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000381,cpse_material_corpus.csv,380,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Re-circulating Chiller-0.5KW Cooling Capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000382,cpse_material_corpus.csv,381,2026-09-19T00:42:48.205395,1.0
,,iocl.com,"Reactor Internals (of Proprietary profile wire and baffle with MOC - SS 347 for PX-PTA Expansion project, Panipat)",,,Cable,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lot,,REAL_PUBLIC_SOURCE,M000383,cpse_material_corpus.csv,382,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Reactors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000384,cpse_material_corpus.csv,383,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Reactors for 4 MRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000385,cpse_material_corpus.csv,384,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Refractive Index apparatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000386,cpse_material_corpus.csv,385,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Refractometer (ATF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000387,cpse_material_corpus.csv,386,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Relays / Fuses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000388,cpse_material_corpus.csv,387,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Remote operated Valve (Nos),,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000389,cpse_material_corpus.csv,388,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Renewal of Aspen Engineering Suite Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000390,cpse_material_corpus.csv,389,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Renewal of CFD Software & hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,REAL_PUBLIC_SOURCE,M000391,cpse_material_corpus.csv,390,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Renewal of MATLAB Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,REAL_PUBLIC_SOURCE,M000392,cpse_material_corpus.csv,391,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Renewal of Molecular modeling software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,REAL_PUBLIC_SOURCE,M000393,cpse_material_corpus.csv,392,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Rheotens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000394,cpse_material_corpus.csv,393,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Rotary Evaporator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos,,REAL_PUBLIC_SOURCE,M000395,cpse_material_corpus.csv,394,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Rotary Tight Shut off Valve,,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000396,cpse_material_corpus.csv,395,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Rotary Valves/Safety Valves/Control Valves/On-off Valves/Emergency Vent Valves/Shutdown Valves,,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000397,cpse_material_corpus.csv,396,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Rotavapor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,REAL_PUBLIC_SOURCE,M000398,cpse_material_corpus.csv,397,2026-09-19T00:42:48.205395,1.0
,,iocl.com,SOFC/ SOEC cell fabrication facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000399,cpse_material_corpus.csv,398,2026-09-19T00:42:48.205395,1.0
,,iocl.com,SRV (Nos),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000400,cpse_material_corpus.csv,399,2026-09-19T00:42:48.205395,1.0
,,iocl.com,ST5014 (Lithium Hydroxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000401,cpse_material_corpus.csv,400,2026-09-19T00:42:48.205395,1.0
,,iocl.com,ST5014 (Lithium Hydroxide Monohydrate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000402,cpse_material_corpus.csv,401,2026-09-19T00:42:48.205395,1.0
,,iocl.com,ST56058 (PIB 1000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000403,cpse_material_corpus.csv,402,2026-09-19T00:42:48.205395,1.0
,,iocl.com,ST65692 (Biphenyl) - approved additive Packages required for manufacturing of Servo Duotherm S required at Panipat Refinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000404,cpse_material_corpus.csv,403,2026-09-19T00:42:48.205395,1.0
,,iocl.com,ST65692 (Biphenyl) -approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000405,cpse_material_corpus.csv,404,2026-09-19T00:42:48.205395,1.0
,,iocl.com,ST65692 (Biphenyl) -approved additive Packages required for manufacturing of Servo Duotherm S required at Panipat Refinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT,,REAL_PUBLIC_SOURCE,M000406,cpse_material_corpus.csv,405,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Sample Coolers (PI) & Sample Bombs (PE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000407,cpse_material_corpus.csv,406,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Sample cutting & modification equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,REAL_PUBLIC_SOURCE,M000408,cpse_material_corpus.csv,407,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Scanning electron microscope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,REAL_PUBLIC_SOURCE,M000409,cpse_material_corpus.csv,408,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Scrapper Barrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000410,cpse_material_corpus.csv,409,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Screw Pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EA,,REAL_PUBLIC_SOURCE,M000411,cpse_material_corpus.csv,410,2026-09-19T00:42:48.205395,1.0
,,iocl.com,Self Closing Valve,,,Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nos.,,REAL_PUBLIC_SOURCE,M000412,cpse_material_corpus.csv,411,2026-09-19T00:42:48.205395,1.0
